num_hidden_layers,units_1,units_2,units_3,units_4,dropout_rate,activation_function,batch_size,early_stopping_patience,reduce_lr_factor,reduce_lr_patience,reduce_lr_min_lr,best_val_accuracy,val_accuracy_std,best_val_loss,val_loss_std,best_train_accuracy,train_accuracy_std,best_train_loss,train_loss_std,delta_acc
2,64,256,512,1024,0.5,LeakyReLU,512,15,0.1,5,1e-07,0.6215998729070028,0.011721065583258618,1.0185694495836894,0.01813019962351062,0.6301461855570475,0.006646797108000644,0.9857956171035767,0.014870771449355131,0.013748897035767725
2,64,256,512,1024,0.5,LeakyReLU,512,15,0.1,5,1e-05,0.6279337207476298,0.012712221129526665,1.000498096148173,0.022129377753093454,0.6369548638661703,0.007570734177338593,0.9737579226493835,0.00837092613034086,0.014366393809524636
2,64,256,512,1024,0.5,LeakyReLU,512,15,0.1,7,1e-07,0.6238139669100443,0.005326496166258101,1.012922962506612,0.0184640185645496,0.628563404083252,0.005357234566505593,0.9822751681009928,0.014489063433774176,0.007613547347670271
2,64,256,512,1024,0.5,LeakyReLU,512,15,0.1,7,1e-05,0.6257142027219137,0.006662704548016214,1.0052183667818706,0.010893916886339658,0.6352127989133199,0.005023447774580349,0.9661298195521036,0.019499140009644547,0.015180406885582096
2,64,256,512,1024,0.5,LeakyReLU,512,15,0.5,5,1e-07,0.6238142649332682,0.01079510765946274,1.0099487503369649,0.020701552826281475,0.6268216768900553,0.0057494290371954615,0.9768221378326416,0.0068856684679772665,0.004821005427166408
2,64,256,512,1024,0.5,LeakyReLU,512,15,0.5,5,1e-05,0.6241278052330017,0.011657588318807952,1.017887790997823,0.004027798921950395,0.628881017367045,0.013725579646602908,0.9809483885765076,0.027331113115062873,0.007615767306295306
2,64,256,512,1024,0.5,LeakyReLU,512,15,0.5,7,1e-07,0.6285635034243265,0.0046247664223892666,1.005625347296397,0.008688118849291094,0.6423392295837402,0.010843458622854461,0.97007288535436,0.024266059237647856,0.021916204304522062
2,64,256,512,1024,0.5,LeakyReLU,512,15,0.5,7,1e-05,0.6257150967915853,0.011336514939686109,1.0093367099761963,0.01337089326741427,0.635055661201477,0.00842783213721643,0.9780542055765787,0.018255600056946097,0.014927823314135098
2,64,256,512,1024,0.5,LeakyReLU,1024,15,0.1,5,1e-07,0.6117827296257019,0.01630821528625505,1.0767347415288289,0.02023355789554224,0.6130467653274536,0.005574222523659315,1.0603832801183064,0.004840601148296685,0.002066151332066967
2,64,256,512,1024,0.5,LeakyReLU,1024,15,0.1,5,1e-05,0.6086180806159973,0.012325312030903248,1.0864146153132122,0.004235330795916408,0.6087718407313029,0.008585203024976342,1.071389635403951,0.01979742598498308,0.00025263809966000563
2,64,256,512,1024,0.5,LeakyReLU,1024,15,0.1,7,1e-07,0.6041814684867859,0.004115497098720072,1.0765751600265503,0.006739625634429361,0.6113062302271525,0.01384342632958,1.0521229108174641,0.028137511453284792,0.011792420178346478
2,64,256,512,1024,0.5,LeakyReLU,1024,15,0.1,7,1e-05,0.6041835943857828,0.00994565283035886,1.0852905909220378,0.020750233687193146,0.6136794288953146,0.0066156183001389625,1.0646331310272217,0.004229120628426129,0.01571680296811975
2,64,256,512,1024,0.5,LeakyReLU,1024,15,0.5,5,1e-07,0.6026008327802023,0.015907585651315666,1.0764845609664917,0.022594127604222223,0.6132054924964905,0.007475302906650935,1.056533932685852,0.0005244621420981393,0.017598149785757508
2,64,256,512,1024,0.5,LeakyReLU,1024,15,0.5,5,1e-05,0.6044968565305074,0.011653183939178084,1.0698422193527222,0.006242419916455706,0.6177984873453776,0.012943575945865211,1.045527497927348,0.020198394931569014,0.022004466476822488
2,64,256,512,1024,0.5,LeakyReLU,1024,15,0.5,7,1e-07,0.6041796803474426,0.010475592839828402,1.0703724225362141,0.014383720092537296,0.6152651309967041,0.01036943870771695,1.048099954922994,0.027879650513038663,0.01834793689666395
2,64,256,512,1024,0.5,LeakyReLU,1024,15,0.5,7,1e-05,0.6019710302352905,0.024841065744671653,1.0795871416727703,0.014942284428692016,0.6119391322135925,0.005942658192857569,1.059709111849467,0.012687137270873575,0.016559105800167496
2,128,128,256,512,0.3,LeakyReLU,512,15,0.1,5,1e-07,0.6371159354845682,0.014138706991794769,0.982761025428772,0.028247047445534853,0.6453466614087423,0.007882490722839185,0.9389278690020243,0.016283359105703846,0.012918725565880033
2,128,128,256,512,0.3,LeakyReLU,512,15,0.1,5,1e-05,0.6355313658714294,0.008397492215072303,0.9728511571884155,0.03287438047795522,0.6508870522181193,0.0043354600699037,0.9281011621157328,0.009646838958265893,0.024161964572172415
2,128,128,256,512,0.3,LeakyReLU,512,15,0.1,7,1e-07,0.6358488003412882,0.008400393036158147,0.9792250196139017,0.024463837702887105,0.6507311264673868,0.013934459086584047,0.9295739332834879,0.022618682375341526,0.0234054481475952
2,128,128,256,512,0.3,LeakyReLU,512,15,0.1,7,1e-05,0.6345819632212321,0.01227444383964163,0.985919197400411,0.01841155804404929,0.6434479355812073,0.012561704370401914,0.9373917182286581,0.02862969667952473,0.013971358900543324
2,128,128,256,512,0.3,LeakyReLU,512,15,0.5,5,1e-07,0.637433389822642,0.010714095800675939,0.974108616511027,0.02979301474027221,0.6493048071861267,0.0069958753555511505,0.9238488078117371,0.01794592035795494,0.018623777092674442
2,128,128,256,512,0.3,LeakyReLU,512,15,0.5,5,1e-05,0.6383830706278483,0.011508122352609278,0.9808986783027649,0.028459484512453746,0.6513619224230448,0.0012651921964990244,0.9292252461115519,0.02079751448551912,0.02033082077573245
2,128,128,256,512,0.3,LeakyReLU,512,15,0.5,7,1e-07,0.6374321977297465,0.012364429759899152,0.9791537523269653,0.020728204911838098,0.6529466311136881,0.009252668700082267,0.934016486008962,0.025130213587470796,0.02433895469855029
2,128,128,256,512,0.3,LeakyReLU,512,15,0.5,7,1e-05,0.6386987169583639,0.007493710758863578,0.9808488289515177,0.027001697440309957,0.6474054853121439,0.010072026109239584,0.927117923895518,0.018050699057815957,0.013632042968934948
2,128,128,256,512,0.3,LeakyReLU,1024,15,0.1,5,1e-07,0.622232993443807,0.010395638996021512,1.0214081207911174,0.020220210199555014,0.626981238524119,0.014457758670065629,0.9885276357332865,0.020654631934000234,0.007630976065785921
2,128,128,256,512,0.3,LeakyReLU,1024,15,0.1,5,1e-05,0.6241320172945658,0.007630151593800776,1.0148292779922485,0.019279915264743538,0.6303053895632426,0.008762370511503905,0.9833060503005981,0.019972746487820547,0.009891132160526814
2,128,128,256,512,0.3,LeakyReLU,1024,15,0.1,7,1e-07,0.616847018400828,0.006538897052958146,1.0138916571935017,0.017171157880005145,0.6348969340324402,0.0064573863927894215,0.9753604531288147,0.021378553026938203,0.029261575549812124
2,128,128,256,512,0.3,LeakyReLU,1024,15,0.1,7,1e-05,0.6285659074783325,0.008047760866928034,1.0076486468315125,0.025791796578811855,0.6280888120333353,0.01076202505290349,0.9763196905454,0.016052870612571768,-0.0007590221475917938
2,128,128,256,512,0.3,LeakyReLU,1024,15,0.5,5,1e-07,0.6292002399762472,0.012762597591602854,1.0035104751586914,0.027120187302897367,0.6337878704071045,0.003632741058825909,0.9739487767219543,0.013569647823211066,0.007291208965575871
2,128,128,256,512,0.3,LeakyReLU,1024,15,0.5,5,1e-05,0.6269816358884176,0.0061160331207469896,1.005299985408783,0.01832753702150953,0.6352137128512064,0.009462935709693292,0.9728998343149821,0.01764078933810362,0.013129693904230823
2,128,128,256,512,0.3,LeakyReLU,1024,15,0.5,7,1e-07,0.6222320993741354,0.00688377513467398,1.021312991778056,0.017395436222399772,0.6260298490524292,0.0057887362855538515,0.9840216636657715,0.022540249333094054,0.006103429382884213
2,128,128,256,512,0.3,LeakyReLU,1024,15,0.5,7,1e-05,0.6203333536783854,0.014410011446510643,1.0217451850573223,0.02486045885266183,0.6247646808624268,0.009703113897259983,0.9913326899210612,0.026843859562288366,0.0071434611048478616
2,128,128,256,512,0.5,LeakyReLU,512,15,0.1,5,1e-07,0.6266671816507975,0.011894489051590382,1.0097969969113667,0.023636532311002385,0.6328385869661967,0.013421516236618499,0.9804803530375162,0.019396660345432016,0.009847979112520541
2,128,128,256,512,0.5,LeakyReLU,512,15,0.1,5,1e-05,0.6212824185689291,0.009882785727733039,1.011456807454427,0.0072144488607408085,0.6353729168574015,0.011816785990446822,0.9747886856396993,0.030106663173227206,0.022679699066535115
2,128,128,256,512,0.5,LeakyReLU,512,15,0.1,7,1e-07,0.6250828901926676,0.011931540729313312,1.0151155392328899,0.02905789831241505,0.6326789657274882,0.0023316102864990346,0.9845272302627563,0.02213294998967322,0.012152109190637483
2,128,128,256,512,0.5,LeakyReLU,512,15,0.1,7,1e-05,0.630782425403595,0.011764522118958606,1.0028897325197856,0.017731772464567846,0.636954108874003,0.0067593407489960865,0.9701792200406393,0.014888793307524316,0.009784171565114932
2,128,128,256,512,0.5,LeakyReLU,512,15,0.5,5,1e-07,0.622232993443807,0.009952411116337809,1.0092319250106812,0.02602955798601274,0.6344214876492819,0.007924829621985943,0.9743125438690186,0.016395832568077966,0.019588312310500424
2,128,128,256,512,0.5,LeakyReLU,512,15,0.5,5,1e-05,0.6272967060407003,0.005810144803445884,1.0069490671157837,0.017796984354228985,0.6336299578348795,0.006717293242526245,0.9729840755462646,0.01406015246372776,0.0100961024236086
2,128,128,256,512,0.5,LeakyReLU,512,15,0.5,7,1e-07,0.6269822319348654,0.011644012458939031,1.002555827299754,0.024323592427993042,0.6369541883468628,0.004818305096544609,0.9708961645762125,0.012178301625519165,0.01590468741231153
2,128,128,256,512,0.5,LeakyReLU,512,15,0.5,7,1e-05,0.6304661631584167,0.01293773448083515,1.0064619183540344,0.03215403586178979,0.6285627484321594,0.0016986470793619345,0.9772015412648519,0.011383817876530753,-0.003019059288958311
2,128,128,256,512,0.5,LeakyReLU,1024,15,0.1,5,1e-07,0.6048152049382528,0.00864593674208624,1.0690951744715373,0.0013092200782905158,0.6122546195983887,0.00041138009481133606,1.0527169307072957,0.01840821193164029,0.01230031024252338
2,128,128,256,512,0.5,LeakyReLU,1024,15,0.1,5,1e-05,0.6048170129458109,0.014129927015716325,1.074859380722046,0.009038522320133208,0.6100388964017233,0.00640075362261548,1.0542227824529011,0.012534174358009565,0.008633823692357353
2,128,128,256,512,0.5,LeakyReLU,1024,15,0.1,7,1e-07,0.6041829983393351,0.011637894453892097,1.066552758216858,0.01894636943598833,0.6128894488016764,0.0071807605782752025,1.050389329592387,0.0024534540432699357,0.014410287092274968
2,128,128,256,512,0.5,LeakyReLU,1024,15,0.1,7,1e-05,0.6029158631960551,0.011331241729717917,1.0682716369628906,0.007060733949851679,0.6120971043904623,0.006265594879321953,1.0492034753163655,0.017351525936522203,0.015228063739669229
2,128,128,256,512,0.5,LeakyReLU,1024,15,0.5,5,1e-07,0.5880299011866251,0.0018900723673740895,1.083194375038147,0.009841684630426926,0.598798672358195,0.012360657307292222,1.055954098701477,0.03319199746817104,0.018313305411576514
2,128,128,256,512,0.5,LeakyReLU,1024,15,0.5,5,1e-05,0.6013306776682535,0.014820682671210087,1.0665164788564045,0.011244916207082511,0.613048275311788,0.009296772437237633,1.047481616338094,0.021247147511283294,0.019486113179808306
2,128,128,256,512,0.5,LeakyReLU,1024,15,0.5,7,1e-07,0.5956350763638815,0.012282291002833266,1.0842395226160686,0.009964830047044978,0.6054478287696838,0.007308278493337789,1.0616103808085124,0.016156084548345072,0.016474436773779973
2,128,128,256,512,0.5,LeakyReLU,1024,15,0.5,7,1e-05,0.5994343558947245,0.01698301856913495,1.0628408193588257,0.023318770666806855,0.6117794911066691,0.004685213342940739,1.042230447133382,0.007583806279103571,0.0205946407484737
2,128,128,256,1024,0.3,LeakyReLU,512,15,0.1,5,1e-07,0.6409167249997457,0.010703169193734407,0.9731630285580953,0.0299670686115598,0.6486723820368449,0.016822319350074666,0.926808218161265,0.02109492443864518,0.012100881026473768
2,128,128,256,1024,0.3,LeakyReLU,512,15,0.1,5,1e-05,0.6361653606096903,0.008812045078118695,0.9777677456537882,0.03877409572839326,0.648195743560791,0.0034268440016552654,0.9298302928606669,0.018492327677205076,0.01891077964315911
2,128,128,256,1024,0.3,LeakyReLU,512,15,0.1,7,1e-07,0.6383830706278483,0.01043975458819094,0.9774625698725382,0.02775687243903695,0.6500965158144633,0.0080906117169063,0.9207808375358582,0.019291327570748973,0.018348615001796405
2,128,128,256,1024,0.3,LeakyReLU,512,15,0.1,7,1e-05,0.6352169116338094,0.01227102263593664,0.9840276042620341,0.02868928036010388,0.6390119989713033,0.010085316257843351,0.9445040424664816,0.021556748222500307,0.005974474652654859
2,128,128,256,1024,0.3,LeakyReLU,512,15,0.5,5,1e-07,0.6364813248316447,0.011560845433466874,0.9757323861122131,0.02899036040832782,0.654529869556427,0.007623712267812683,0.922807494799296,0.015189189317526525,0.0283567545827937
2,128,128,256,1024,0.3,LeakyReLU,512,15,0.5,5,1e-05,0.6368012030919393,0.013401245743131767,0.9762681126594543,0.026333866812670553,0.6451883912086487,0.010287234153571358,0.9314127365748087,0.018874430567845886,0.01317081072709349
2,128,128,256,1024,0.3,LeakyReLU,512,15,0.5,7,1e-07,0.6409167249997457,0.011567092308854566,0.9698454538981119,0.029949320719213645,0.6483546296755472,0.005849044464378457,0.924936314423879,0.015290231314384629,0.011605103105718566
2,128,128,256,1024,0.3,LeakyReLU,512,15,0.5,7,1e-05,0.6361668705940247,0.01189826448357423,0.9765417774518331,0.03259097214869025,0.648197333017985,0.011760472481652658,0.923110842704773,0.016783626250077746,0.01891085968171655
2,128,128,256,1024,0.3,LeakyReLU,1024,15,0.1,5,1e-07,0.6184295018513998,0.0062093740348949,1.0155936479568481,0.02346044603778553,0.6307796835899353,0.00819866171669899,0.984653890132904,0.022188085509127063,0.01997023379635454
2,128,128,256,1024,0.3,LeakyReLU,1024,15,0.1,5,1e-05,0.6276168624560038,0.009919899028291051,1.0140161712964375,0.01764051337930863,0.6361634731292725,0.007113681055200331,0.9830293655395508,0.024434095426960716,0.013617560624206132
2,128,128,256,1024,0.3,LeakyReLU,1024,15,0.1,7,1e-07,0.6219188570976257,0.015420875689526634,1.0099689563115437,0.03244768608218425,0.6303040385246277,0.008534631044825536,0.9806537628173828,0.012637385418418643,0.01348275796963926
2,128,128,256,1024,0.3,LeakyReLU,1024,15,0.1,7,1e-05,0.623181164264679,0.013134006929199686,1.0187120636304219,0.01799766082849164,0.6296716729799906,0.006125151041270042,0.9858525594075521,0.014605521812084191,0.010415123382251305
2,128,128,256,1024,0.3,LeakyReLU,1024,15,0.5,5,1e-07,0.6234985987345377,0.011127605850883602,1.0224717458089192,0.00883386530818955,0.6350555221239725,0.009757941350053763,0.9875438412030538,0.039163072226353575,0.018535604431013836
2,128,128,256,1024,0.3,LeakyReLU,1024,15,0.5,5,1e-05,0.6171665986378988,0.009936831498030142,1.0200137098630269,0.027127339902694583,0.6306217710177103,0.005298668721173628,0.9906654556592306,0.014500902021481167,0.021801523947516624
2,128,128,256,1024,0.3,LeakyReLU,1024,15,0.5,7,1e-07,0.6238160729408264,0.010537003096219617,1.008229931195577,0.02051284137972221,0.6345792611440023,0.007403334795815349,0.9755195180575053,0.015295029125788792,0.017253784681172953
2,128,128,256,1024,0.3,LeakyReLU,1024,15,0.5,7,1e-05,0.6190668145815531,0.012059783072009193,1.0136667092641194,0.03732518859979219,0.6310968399047852,0.009613201735614805,0.9822904864947001,0.016788884500645432,0.019432515263095678
2,128,128,256,1024,0.5,LeakyReLU,512,15,0.1,5,1e-07,0.627299984296163,0.014112004010379412,0.9974531730016073,0.02089116542339465,0.6355293790499369,0.006508566335007286,0.9647221366564432,0.014631466569284404,0.013118754917565315
2,128,128,256,1024,0.5,LeakyReLU,512,15,0.1,5,1e-05,0.6257136265436808,0.010390443328550943,1.0058002471923828,0.008445550439548552,0.6360057989756266,0.013433021201624134,0.9709957440694174,0.026158511973824797,0.01644869473084315
2,128,128,256,1024,0.5,LeakyReLU,512,15,0.1,7,1e-07,0.6273000041643778,0.012484333079293095,1.001528521378835,0.02189235178107657,0.6393300692240397,0.007302970758538487,0.9676447113355001,0.01672770135857405,0.019177530654869095
2,128,128,256,1024,0.5,LeakyReLU,512,15,0.1,7,1e-05,0.6285656293233236,0.010318074052431837,1.002286672592163,0.016358463686266467,0.6329960823059082,0.00522799561102768,0.969987710316976,0.01934099716186618,0.007048512956959102
2,128,128,256,1024,0.5,LeakyReLU,512,15,0.5,5,1e-07,0.6228646039962769,0.007374505896319992,1.0045777360598247,0.01162400383839372,0.6391726930936178,0.010892656777773223,0.9688523411750793,0.025667770262751285,0.02618239821737955
2,128,128,256,1024,0.5,LeakyReLU,512,15,0.5,5,1e-05,0.6317305763562521,0.0075305697803828035,1.0102900266647339,0.01711201280209664,0.6307796239852905,0.005118689650677662,0.9823299447695414,0.01779081227353521,-0.0015053131929224101
2,128,128,256,1024,0.5,LeakyReLU,512,15,0.5,7,1e-07,0.6285665233929952,0.013674902389341539,1.0066015124320984,0.020163520830965214,0.6364802519480387,0.009414094450442693,0.9736331899960836,0.015193973025124718,0.012590120950643767
2,128,128,256,1024,0.5,LeakyReLU,512,15,0.5,7,1e-05,0.6266656915346781,0.01088462083579394,1.0043667554855347,0.016798654247222957,0.635530432065328,0.010723175501805517,0.9674871961275736,0.019816111676115952,0.014145884560778357
2,128,128,256,1024,0.5,LeakyReLU,1024,15,0.1,5,1e-07,0.5953233242034912,0.022078082665760692,1.0725925366083782,0.022954527533376755,0.6040200392405192,0.01039344603748804,1.0535503228505452,0.011400955689093432,0.014608389564886725
2,128,128,256,1024,0.5,LeakyReLU,1024,15,0.1,5,1e-05,0.5972145398457845,0.014944456249331132,1.0796069304148357,0.013923815601513649,0.6043377121289571,0.0037488147810030713,1.0627446969350178,0.010618247003076788,0.01192732562240026
2,128,128,256,1024,0.5,LeakyReLU,1024,15,0.1,7,1e-07,0.5908819238344828,0.019339977422797493,1.0771713654200237,0.021039108391249207,0.6033881902694702,0.0011670356028677061,1.0537687540054321,0.006797747468955822,0.021165423971390034
2,128,128,256,1024,0.5,LeakyReLU,1024,15,0.1,7,1e-05,0.5946830113728842,0.009127174493261688,1.0872176885604858,0.01648993153395999,0.6062385638554891,0.012177804431365881,1.0701282819112141,0.019992892679478087,0.019431448791395356
2,128,128,256,1024,0.5,LeakyReLU,1024,15,0.5,5,1e-07,0.5889817078908285,0.009025669112240526,1.0783474842707317,0.016858191517425517,0.5992716352144877,0.003118884940363267,1.0646500984827678,0.005603393821480073,0.017470707809429102
2,128,128,256,1024,0.5,LeakyReLU,1024,15,0.5,5,1e-05,0.5962697068850199,0.01397839921421519,1.0866889953613281,0.013143948223994385,0.602437694867452,0.004101518873060678,1.065468192100525,0.005391313587237822,0.010344292039678463
2,128,128,256,1024,0.5,LeakyReLU,1024,15,0.5,7,1e-07,0.5984819928805033,0.004888671528056939,1.0843607981999714,0.014801837435654618,0.6068724393844604,0.010998840821301226,1.0655126174290974,0.005936421430462695,0.01401954712718055
2,128,128,256,1024,0.5,LeakyReLU,1024,15,0.5,7,1e-05,0.5943646430969238,0.013417898577007596,1.0916471481323242,0.008818386790031687,0.5905659397443136,0.010363955666316895,1.0731765826543171,0.024336688055276785,-0.0063912000768033125
2,128,128,512,512,0.3,LeakyReLU,512,15,0.1,5,1e-07,0.6355322599411011,0.007917028405311116,0.98238605260849,0.024179030272839252,0.6500974694887797,0.011176118828919675,0.9260546366373698,0.02400888693370761,0.022918127789497963
2,128,128,512,512,0.3,LeakyReLU,512,15,0.1,5,1e-05,0.6390158732732137,0.009575654238509933,0.9764402906099955,0.02304274556067598,0.6516804099082947,0.010166765229161616,0.9192602435747782,0.023992127827819596,0.019818813842932763
2,128,128,512,512,0.3,LeakyReLU,512,15,0.1,7,1e-07,0.6399661501248678,0.009752275396633618,0.981116791566213,0.028238709521416792,0.6450294256210327,0.011274081834655964,0.9344125986099243,0.01786050708673191,0.007911786420542702
2,128,128,512,512,0.3,LeakyReLU,512,15,0.1,7,1e-05,0.6386978030204773,0.005451464150503103,0.9736912250518799,0.02495281266078437,0.6537396113077799,0.014523953995346244,0.9215885202089945,0.02008811145774528,0.02355074374166958
2,128,128,512,512,0.3,LeakyReLU,512,15,0.5,5,1e-07,0.6386990149815878,0.010967444121208567,0.9747267961502075,0.024563242458444514,0.651522139708201,0.009841489090167752,0.9251342018445333,0.021762186104713917,0.020076944579259997
2,128,128,512,512,0.3,LeakyReLU,512,15,0.5,5,1e-05,0.6386993130048116,0.009099735022551713,0.9726515611012777,0.03392797175631241,0.6497788230578104,0.008052877527859291,0.921116312344869,0.010894897269103922,0.0173469891503004
2,128,128,512,512,0.3,LeakyReLU,512,15,0.5,7,1e-07,0.6330006917317709,0.011482599799903999,0.9896514813105265,0.033047323448861174,0.6412291129430135,0.014513127031293493,0.9485705494880676,0.03154433515506731,0.01299907143660659
2,128,128,512,512,0.3,LeakyReLU,512,15,0.5,7,1e-05,0.6396489938100179,0.009562015497077192,0.9731564323107401,0.03083836112032538,0.6513623595237732,0.004515309688656556,0.9218405683835348,0.015511214916038957,0.01831217718953254
2,128,128,512,512,0.3,LeakyReLU,1024,15,0.1,5,1e-07,0.6266626715660095,0.0006364324679722387,1.0032747785250347,0.010271483378763968,0.6380640864372253,0.009153836134585338,0.9629141092300415,0.031195032000523232,0.01819386312371863
2,128,128,512,512,0.3,LeakyReLU,1024,15,0.1,5,1e-05,0.6247633298238119,0.006101993703901596,1.0060404539108276,0.012911434898751458,0.6361640890439352,0.009327545317029434,0.9627971450487772,0.026080202279456604,0.01824812481125996
2,128,128,512,512,0.3,LeakyReLU,1024,15,0.1,7,1e-07,0.6304661631584167,0.010356652009487387,1.002833366394043,0.025709633464395008,0.6315728227297465,0.012970485047440628,0.9698919455210367,0.019208719343203305,0.0017553036721046774
2,128,128,512,512,0.3,LeakyReLU,1024,15,0.1,7,1e-05,0.6257166067759196,0.013112911492693719,1.0098461906115215,0.021821030624511722,0.6287224491437277,0.0079062001218719,0.9800256888071696,0.015364863429545872,0.004803839845798666
2,128,128,512,512,0.3,LeakyReLU,1024,15,0.5,5,1e-07,0.6260316769282023,0.010234279480664635,0.9989100098609924,0.019353830721945665,0.635371466477712,0.006689570474384676,0.9602838555971781,0.01657610235656967,0.014919036677725353
2,128,128,512,512,0.3,LeakyReLU,1024,15,0.5,5,1e-05,0.6310989856719971,0.00760978190271504,0.9998931686083475,0.02762039420868269,0.6366384426752726,0.011383959293853387,0.9644879102706909,0.017804611303233936,0.008777477272249262
2,128,128,512,512,0.3,LeakyReLU,1024,15,0.5,7,1e-07,0.6260319550832113,0.011575271744161017,1.004151423772176,0.015343177003886682,0.6295140584309896,0.007760401720327811,0.9687034487724304,0.02863653233877646,0.005562181482118567
2,128,128,512,512,0.3,LeakyReLU,1024,15,0.5,7,1e-05,0.6272978981335958,0.008447733410629077,1.011617620786031,0.010781295437108289,0.6309390266736349,0.00804623850901865,0.9745318094889323,0.024310242109691824,0.0058044647541025405
2,128,128,512,512,0.5,LeakyReLU,512,15,0.1,5,1e-07,0.6291987299919128,0.008930393271514205,0.9919113715489706,0.023586996949450826,0.6418635845184326,0.00866414845641395,0.9503089586893717,0.012965890435126885,0.020128544326023286
2,128,128,512,512,0.5,LeakyReLU,512,15,0.1,5,1e-05,0.6336305141448975,0.008919813606784599,0.9976338744163513,0.020707232374233386,0.6374299724896749,0.01183654436059704,0.9675828218460083,0.019865517794267883,0.005996331079327738
2,128,128,512,512,0.5,LeakyReLU,512,15,0.1,7,1e-07,0.6304637591044108,0.004730523360795455,0.99542103211085,0.02190225564829611,0.6393302877744039,0.012231239503514882,0.955962081750234,0.01385359578626146,0.014063502528025209
2,128,128,512,512,0.5,LeakyReLU,512,15,0.1,7,1e-05,0.630782425403595,0.011188225780078939,0.9969128966331482,0.028370855229716524,0.6369546254475912,0.005883572686213272,0.9616891543070475,0.009473057502659709,0.009784990506111578
2,128,128,512,512,0.5,LeakyReLU,512,15,0.5,5,1e-07,0.6291999419530233,0.013547398896759225,1.0076149304707844,0.021079735202116843,0.6284051934878031,0.010147793442011794,0.9753738443056742,0.018892335566983776,-0.0012631095653844549
2,128,128,512,512,0.5,LeakyReLU,512,15,0.5,5,1e-05,0.6307815114657084,0.009598898433201579,1.0001598596572876,0.013225718103541341,0.636639138062795,0.012259178986374571,0.9642689029375712,0.026268561846727698,0.009286300391835605
2,128,128,512,512,0.5,LeakyReLU,512,15,0.5,7,1e-07,0.632998009522756,0.007959940951211261,0.9959841171900431,0.017058868557122915,0.6380631724993387,0.009701094135437396,0.961502194404602,0.021081293385201136,0.008001862407753245
2,128,128,512,512,0.5,LeakyReLU,512,15,0.5,7,1e-05,0.6266644795735677,0.008001141612707994,1.016139547030131,0.013044894660666637,0.6350557605425516,0.008539664793655345,0.9838361740112305,0.030245339874088756,0.013390388704804185
2,128,128,512,512,0.5,LeakyReLU,1024,15,0.1,5,1e-07,0.6111475229263306,0.0057355997722607155,1.0476892789204915,0.0050413720509474525,0.6185896396636963,0.012704733478723302,1.0215635895729065,0.026229536895453567,0.01217728364786781
2,128,128,512,512,0.5,LeakyReLU,1024,15,0.1,5,1e-05,0.6073494553565979,0.010587092163402421,1.0607017676035564,0.013117847071187462,0.6166889667510986,0.005287153558297612,1.0376391808191936,0.035658827505364615,0.01537749200584555
2,128,128,512,512,0.5,LeakyReLU,1024,15,0.1,7,1e-07,0.6146329442660013,0.010632060112785212,1.061394731203715,0.01739581449121472,0.6187464992205302,0.002952758156348422,1.0381313562393188,0.009578538748292571,0.006692701705798153
2,128,128,512,512,0.5,LeakyReLU,1024,15,0.1,7,1e-05,0.6121020118395487,0.01679649942015943,1.0484941005706787,0.024767365871544735,0.6182704567909241,0.0028312576973311887,1.022769610087077,0.011811208938775658,0.01007747864255069
2,128,128,512,512,0.5,LeakyReLU,1024,15,0.5,5,1e-07,0.6098818977673849,0.005110914218768183,1.0511656999588013,0.01782400298823122,0.6193808913230896,0.010945735046334934,1.0255842208862305,0.015601255756125516,0.015575136088606664
2,128,128,512,512,0.5,LeakyReLU,1024,15,0.5,5,1e-05,0.6139968236287435,0.010560442203332335,1.0563443104426067,0.010473585772451353,0.6132076780001322,0.01393930702978188,1.0363411506017048,0.02126749951987427,-0.0012852601157566932
2,128,128,512,512,0.5,LeakyReLU,1024,15,0.5,7,1e-07,0.6190638144810995,0.011900275314345761,1.0502681732177734,0.011867625152835574,0.6227056980133057,0.006659664793832313,1.0222041606903076,0.017699479325323755,0.005882888721672118
2,128,128,512,512,0.5,LeakyReLU,1024,15,0.5,7,1e-05,0.6130498647689819,0.008342293553549247,1.0531880060831706,0.00548998347910114,0.6157401998837789,0.012534561788756945,1.0300938487052917,0.02533518541358163,0.004388444186038281
2,128,128,512,1024,0.3,LeakyReLU,512,15,0.1,5,1e-07,0.6377502679824829,0.010875148969265886,0.9742989540100098,0.028729327736875067,0.6467708547910055,0.003526910378373533,0.9224987427393595,0.01453152849063028,0.014144387327439504
2,128,128,512,1024,0.3,LeakyReLU,512,15,0.1,5,1e-05,0.6377478241920471,0.009155657369638824,0.9725093245506287,0.029438065793952875,0.6545299490292867,0.007929695368723786,0.9140927592913309,0.020220477754696563,0.02631467203906283
2,128,128,512,1024,0.3,LeakyReLU,512,15,0.1,7,1e-07,0.6383821566899618,0.007918281571656373,0.9731847643852234,0.0248182516698979,0.6546880801518759,0.010871711878678355,0.9149877429008484,0.017390131336063916,0.02554257397553365
2,128,128,512,1024,0.3,LeakyReLU,512,15,0.1,7,1e-05,0.6405971447626749,0.008427815533979652,0.9745710094769796,0.026036307131157947,0.6496218045552572,0.013082527801162331,0.9211893677711487,0.020923966475479384,0.014087886382830627
